CO_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,TP_LINGUA,Q001,Q002,Q006,Q024,Q025,Q026,Q027,Q047,ATEND_ESPE1,ATEND_ESPE2,medias
35,18,0.07824654042243263,0.1588408314191271,0.07749849583584027,0.00265023707953684,1,1,591.8,625.3,591.7,0,0.04328720563243505,0.01855165955675788,0.12986161689730516,0.021643602816217525,0.1425972323379461,0.13325786123689792,0.13325786123689792,0.12986161689730516,0,0,602.9333333333333
35,42,0.08844588994650525,0.15295783766286314,0.0766651786763151,0.002597232337946103,10,1,510.0,543.2,575.7,0,0.19561635105608158,0.15649308084486527,0.021643602816217525,0.14255492132319314,0.023538783685360526,0.005410900704054381,0.04328720563243505,0.061069781153539344,0,0,542.9666666666667
43,20,0.07633808821700744,0.14749505774633231,0.07584959166912027,0.03246540422432629,0,1,435.5,557.9,530.3,1,0.08070440120695037,0.04328720563243505,0.01855165955675788,0.13931503674766602,0.13980120817445696,0.13042258759355968,0.13042258759355968,0.06035131313996829,0,0,507.8999999999999
23,21,0.08694680706605601,0.14240902127232086,0.07505117491470847,0.004189084416042102,0,0,0.0,0.0,0.0,1,0.18410950687631208,0.14904102937606215,0.05380293413796692,0.04437211701869386,0.023058400344842963,0.005194464675892206,0.01180560153611865,0.059649553684852384,0,0,0.0
32,19,0.08549769361495509,0.13766205389657682,0.07426939184268026,0.0025463062136726502,3,1,432.7,578.4,546.8,1,0.17388120093873918,0.1422664371316957,0.02597232337946103,0.13621914704216234,0.022597232337946103,0.07344350403094156,0.22597232337946105,0.058963926631003506,0,0,519.3
43,17,0.07452051468803107,0.13322134248055822,0.12986161689730516,0.004058175528040786,0,0,0.0,0.0,0.0,1,0.04707756737072105,0.04345621603451174,0.5649308084486526,0.13325786123689792,0.13711272340187125,0.004994677572973275,0.14123270211216316,0.05829388201019665,0,0,0.0
16,20,0.08409609208028368,0.12905817552804077,0.07350372800925056,0.5081163510560815,0,1,383.1,566.5,404.0,1,0.008116351056081572,0.05135734622260479,0.05756382748371095,0.13042258759355968,0.1345256908848548,0.004809689514715006,0.021643602816217525,0.05763889457187983,0,0,451.2
35,19,0.08273970349834363,0.1638355089921004,0.07275368996833985,0.0024973387864866375,2,1,452.7,620.1,617.7,1,0.07532410779315368,0.13608093986510023,0.021643602816217525,0.12770545035202718,0.13203447438698712,0.07099538722991018,0.1883102694828842,0.05699846240997005,0,0,563.5
33,19,0.08142637487138579,0.1521329726355218,0.07201880421108389,0.002450219186741607,1,0,0.0,0.0,0.0,0,0.11209797983670028,0.04912441812596979,0.05604898991835014,0.043466563610149084,0.022154149350927552,0.12770545035202718,0.12770545035202718,0.05637210568019016,0,0,0.0
35,22,0.08015408776402039,0.14199077445982036,0.07129861616897305,0.002404844757357503,5,1,383.2,495.6,492.3,1,0.04519446467589221,0.04707756737072105,0.3766205389657684,0.12509921667137358,0.129633847579951,0.06870521344830018,0.12554017965525613,0.05575936540105766,0,0,457.0333333333333
35,17,0.07892094795226623,0.12514732172416076,0.07059268927621094,0.00393520051203955,0,1,442.5,555.5,486.0,0,0.00763891864101795,0.08070440120695037,0.05135734622260479,0.04259723233794611,0.12731895744459473,0.12509921667137358,0.12509921667137358,0.055159802332229085,0,0,494.6666666666667
17,17,0.07278747946272802,0.03803324315888045,0.06990060408722848,0.003819459320508975,0,1,390.1,577.9,455.0,0,0.1647295587840687,0.07532410779315368,0.01855165955675788,0.04176199248818246,0.02172810801725587,0.00463791488918947,0.16140880241390074,0.05457299592443941,0,0,474.3333333333333
35,17,0.07772517601359552,0.12146651814403837,0.0692219574456049,0.003710331911351576,0,1,471.8,535.9,555.5,1,0.10649308084486526,0.016232702112163145,0.016232702112163145,0.0409588772480251,0.12508529152451411,0.1225972323379461,0.1225972323379461,0.0539985433357611,0,0,521.0666666666667
35,17,0.07656509875966126,0.03736599327890009,0.06855636170093563,0.0036072671360362542,0,1,383.7,520.6,544.7,0,0.04345621603451174,0.1304109007040544,0.06646244805278266,0.1225972323379461,0.1229286485671949,0.12019336503720206,0.12019336503720206,0.05343605850934693,0,0,483.0
35,19,0.07113321856584785,0.06493080844865258,0.06790344397045052,0.0035097734296568963,0,1,541.1,557.9,576.9,0,0.04184672655175205,0.04184672655175205,0.014429068544145017,0.12019336503720206,0.12084511215080178,0.004477986789562247,0.14123270211216316,0.05288517130821964,0,0,558.6333333333333
43,44,0.07543914142496036,0.11799604619706586,0.0672628454424274,0.02597232337946103,0,1,0.0,0.0,0.0,1,0.040352200603475184,0.07061635105608158,0.04912441812596979,0.040186068243345384,0.021318143715043494,0.06655817552804079,0.01855165955675788,0.052345526703033725,0,0,0.0
31,38,0.07434582053474355,0.03672175201547078,0.0666342207186664,0.0023611203072237304,10,0,519.3,564.3,0.0,1,0.03896074541025191,0.014429068544145017,0.05461183633070014,0.11788195417110202,0.11883102694828841,0.06454126111810016,0.03246540422432629,0.051816784009063685,0,0,361.2
32,27,0.06955248037549568,0.036099349438937375,0.06601723719349356,0.003417410970981715,0,0,0.0,0.0,0.0,0,0.0072145342720725085,0.1251944646758922,0.06277008982762806,0.11565776635655292,0.11688297732618533,0.06264298873227368,0.12554017965525613,0.05129861616897305,0,0,0.0
35,17,0.0732837373842472,0.11471837824714735,0.06541157446694774,0.4782271539351356,0,1,575.5,605.2,606.9,0,0.10142198175701453,0.26623270211216316,0.3549769361495509,0.1135159558684686,0.11499776801447266,0.06085318905420872,0.010821801408108763,0.2845328742633914,0,0,595.8666666666667
41,18,0.08633607911122965,0.13864490856479203,0.0739078328808846,0.00332978504864885,0,1,454.2,433.0,485.2,1,0.15649308084486527,0.12037929295758866,0.016232702112163145,0.03944188179439454,0.1290454224904334,0.004328720563243505,0.11298616168973052,0.05079070907819114,0,0,457.4666666666667
31,17,0.08513696690135146,0.03549769361495509,0.07324199654862437,0.003246540422432629,0,1,582.2,602.8,599.4,1,0.14904102937606215,0.04519446467589221,0.04707756737072105,0.129633847579951,0.1270290877640204,0.11788195417110202,0.11788195417110202,0.05029276094997358,0,0,594.8000000000001
31,19,0.083970707080785,0.034915764211431236,0.07258805015086879,0.002318957444594735,1,1,542.1,610.3,583.3,0,0.1422664371316957,0.11592080062582612,0.012986161689730515,0.12731895744459473,0.12507479410611239,0.11565776635655292,0.11565776635655292,0.04980448171744956,0,0,578.5666666666667
29,17,0.08283596779590953,0.13311635105608158,0.07194567802563986,0.5072145342720725,0,1,438.7,446.1,470.1,0,0.07061635105608158,0.03246540422432629,0.05324654042243263,0.038724756670860096,0.020923363275876024,0.1135159558684686,0.1135159558684686,0.04932559247016639,0,0,451.6333333333334
15,21,0.06804046993255011,0.03435260672415009,0.08008650541137986,0.0022782739806544764,3,0,0.0,0.0,0.0,1,0.1422664371316957,0.04345621603451174,0.03246540422432629,0.05589038601602331,0.038724756670860096,0.129633847579951,0.129633847579951,0.058379634446640995,0,0,0.0
51,21,0.06659280035951713,0.033807327252338176,0.07939010101649831,0.021643602816217525,0,0,0.0,0.0,0.0,1,0.00683482194196343,0.11178077203204662,0.04519446467589221,0.0549098529280229,0.03803324315888045,0.004189084416042102,0.11298616168973052,0.05782888317827646,0,0,0.0
21,26,0.09506482155863073,0.033279087764020394,0.07870570359394229,0.0022389933947811235,9,1,373.7,594.7,543.0,1,0.03766205389657684,0.040352200603475184,0.04345621603451174,0.12508529152451411,0.03736599327890009,0.004058175528040786,0.010821801408108763,0.05728842632614303,0,0,503.8
35,34,0.0652054503520272,0.03276710179842008,0.07803300527262653,0.0022010443541916128,10,0,0.0,0.0,0.0,0,0.03644714893217114,0.10792626265163122,0.02597232337946103,0.1229286485671949,0.03672175201547078,0.00393520051203955,0.10271469244520957,0.0567579779342343,0,0,0.0
32,16,0.06387472687545521,0.13499635833940277,0.07737170861777377,0.00316735650969037,0,1,509.2,575.1,548.5,1,0.13608093986510023,0.04184672655175205,0.01180560153611865,0.12084511215080178,0.12317972146814098,0.12731895744459473,0.12731895744459473,0.056237262540342246,0,0,544.2666666666667
31,19,0.0625972323379461,0.18410950687631208,0.07672152619241433,0.0030919432594596467,0,1,477.9,569.7,529.6,0,0.03530817552804079,0.06646244805278266,0.04184672655175205,0.11883102694828841,0.12134121816264634,0.12508529152451411,0.12508529152451411,0.055726014699066406,0,0,525.7333333333332
29,27,0.09381396864338559,0.03227063055905008,0.07608218014081088,0.0021643602816217525,9,1,490.8,543.4,562.6,1,0.03423823081506985,0.040352200603475184,0.07633808821700744,0.05396313132581561,0.036099349438937375,0.003819459320508975,0.00998935514594655,0.05522397853060635,0,0,532.2666666666668
11,48,0.06136983562543736,0.0317889793566762,0.0754534017925397,0.0021288789655295928,10,0,0.0,0.0,0.0,1,0.1304109007040544,0.03896074541025191,0.059466400889331854,0.11688297732618533,0.03549769361495509,0.08694060046936959,0.00927582977837894,0.054730907293725935,0,0,0.0
31,23,0.09259560541425071,0.03132149436613684,0.07483493128604349,0.002094542208021051,6,0,0.0,0.0,0.0,0,0.1251944646758922,0.06277008982762806,0.05649308084486526,0.11499776801447266,0.1195567884837839,0.003710331911351576,0.10271469244520957,0.05424656298139208,0,0,0.0
26,16,0.09140848226791416,0.030867559665178335,0.0742265172105472,0.5331506114156476,0,1,516.2,507.6,444.3,1,0.006493080844865258,0.03766205389657684,0.040352200603475184,0.01855165955675788,0.11782408140430876,0.1229286485671949,0.1229286485671949,0.053770715937695654,0,0,489.36666666666673
23,17,0.10290964072021905,0.044712308812818645,0.0816924323943331,0.0030200376022629107,0,1,455.6,587.1,574.1,1,0.12037929295758866,0.06870521344830018,0.05380293413796692,0.05304850198131026,0.034915764211431236,0.13779426469317466,0.13779426469317466,0.06199879666867222,0,0,538.9333333333334
31,24,0.10162327021121631,0.04408255798446909,0.08103889293517844,0.002061295506306431,7,0,0.0,0.0,0.0,1,0.11592080062582612,0.10432872056324351,0.05135734622260479,0.11317240661741754,0.03435260672415009,0.08459085451073797,0.0941551347414421,0.06146432428359745,0,0,0.0
23,20,0.10036866193700376,0.043470300234684796,0.08039572711823258,0.002029087764020393,3,1,515.6,547.1,475.5,1,0.13608093986510023,0.03896074541025191,0.07452051468803107,0.11140408776402039,0.033807327252338176,0.0036072671360362542,0.00865744112648701,0.060938988178609446,0,0,512.7333333333333
15,34,0.09914465386460128,0.0428748166698261,0.07976268989682918,0.0019978710291893103,10,1,485.2,558.7,552.6,1,0.016232702112163145,0.03246540422432629,0.04912441812596979,0.052164360281621754,0.033279087764020394,0.08236477939203435,0.08691243206902348,0.06042255607540089,0,0,532.1666666666666
35,20,0.06018964647879433,0.17388120093873918,0.0791395438820102,0.001967600256019775,2,1,469.5,479.9,455.6,1,0.1304109007040544,0.059466400889331854,0.07278747946272802,0.109690178721497,0.13042659452710437,0.0035097734296568963,0.08070440120695037,0.05991480350333869,0,0,468.3333333333333
29,24,0.059053992771647267,0.042295427255368986,0.07852605904571554,0.00193823308801948,4,1,483.0,514.2,424.5,0,0.03323122402639133,0.06655817552804079,0.07113321856584785,0.05130920683438205,0.03276710179842008,0.1354976936149551,0.1354976936149551,0.059415513474144206,0,0,473.90000000000003
31,17,0.09795013996261813,0.13153491325377706,0.07792201243767158,0.0029514003840296625,0,1,635.8,649.6,636.7,0,0.1251944646758922,0.34776240187747837,0.04328720563243505,0.04328720563243505,0.1285896002379902,0.13327641994913614,0.13327641994913614,0.34415513474144205,0,0,640.7
21,15,0.05796040031291306,0.1282465404224326,0.0773271879152466,0.5564930808448653,0,0,0.0,0.0,0.0,1,0.05380293413796692,0.03766205389657684,0.07344350403094156,0.10802820631662582,0.03227063055905008,0.13112680027253718,0.13112680027253718,0.058924476172705,0,0,0.0
11,31,0.07508839303449645,0.0417314882252974,0.08431713346134322,0.0019097296602544876,10,0,0.0,0.0,0.0,1,0.03228176048278015,0.05649308084486526,0.010821801408108763,0.12134121816264634,0.12680363356801813,0.08025286197172578,0.02597232337946103,0.06663820997456807,0,0,0.0
26,19,0.09678406686782506,0.041182389696017174,0.08368317005185943,0.001882052418801524,1,1,387.0,459.9,455.1,1,0.09681189167715024,0.06454126111810016,0.10432872056324351,0.1195567884837839,0.1250665974917439,0.003417410970981715,0.03246540422432629,0.06609643590973419,0,0,434.0
23,20,0.09564543078702711,0.04064755346619877,0.0830586687828157,0.0028858137088290034,0,1,429.8,568.9,570.6,1,0.12528597746454737,0.22597232337946105,0.04707756737072105,0.050481638982214604,0.04671435249100456,0.14491843836344928,0.14491843836344928,0.06556340013626859,0,0,523.1
32,17,0.07374752887316616,0.14950881992432452,0.08244341938442448,0.002823078628202286,0,1,435.7,533.5,544.2,0,0.03138504491381403,0.06870521344830018,0.04519446467589221,0.04968034312535405,0.04602737671907802,0.1426540877640204,0.1426540877640204,0.06503889293517844,0,0,504.4666666666667
33,52,0.09453327461508494,0.14594908611660248,0.0818372177713037,0.001855165955675788,10,1,416.3,665.6,568.5,1,0.2824654042243263,0.06655817552804079,0.03246540422432629,0.11782408140430876,0.12337650833645006,0.07824654042243263,0.02597232337946103,0.0645227112452167,0,0,550.1333333333333
43,24,0.09344668525169315,0.04012643098586289,0.08123986581676865,0.0018290368577085234,6,1,398.6,479.7,495.8,1,0.11832564538318363,0.06264298873227368,0.06955248037549568,0.048904087764020394,0.12173148822529739,0.07633808821700744,0.07532410779315368,0.06401465840076619,0,0,458.0333333333333
21,15,0.09238479110110574,0.1647295587840687,0.080651171136937,0.5776124579474907,0,1,557.8,603.3,574.6,0,0.014429068544145017,0.06454126111810016,0.06804046993255011,0.048151717183035465,0.04536031328836674,0.14045940949072777,0.14045940949072777,0.0635145438820102,0,0,578.5666666666666
29,18,0.10258271479659893,0.03961850147971272,0.08726519148846981,0.0027630131254745777,0,1,414.4,450.5,379.6,0,0.030536800456683926,0.09205475343815604,0.08786939610419797,0.11614088024139006,0.1201297581170698,0.1534827517711713,0.1534827517711713,0.07077412106121941,0,0,414.8333333333333
31,21,0.1014429068544145,0.03912327021121632,0.0866418686921236,0.0018036335680181271,4,0,0.0,0.0,0.0,1,0.03246540422432629,0.05380293413796692,0.08603878368536051,0.11450509319573669,0.11856963138827668,0.00332978504864885,0.15119196443130306,0.07022970474536389,0,0,0.0
31,18,0.10032814963623411,0.03864026687527537,0.08602738735388159,0.0027054503520271907,0,0,0.0,0.0,0.0,0,0.029733200444665927,0.10096327796442921,0.08428289014076132,0.11291474467912924,0.11704950790893981,0.15119196443130306,0.14896855318966626,0.06969360012898707,0,0,0.0
31,21,0.0724537125771457,0.03816904410850372,0.08542156068237539,0.001778926258867194,2,1,431.9,591.1,493.4,0,0.11178077203204662,0.08942461762563729,0.0825972323379461,0.1113679673547576,0.11556786856832031,0.003246540422432629,0.016232702112163145,0.06916561830982806,0,0,505.4666666666667
21,16,0.09923762627062288,0.03770917610719645,0.08482420711116996,0.5968118916771502,0,0,404.8,346.2,0.0,1,0.22597232337946105,0.012986161689730515,0.10096327796442921,0.06257366086208038,0.05899802309853293,0.14896855318966626,0.14680958865068558,0.06864557606689703,0,0,250.33333333333334
53,19,0.10892324319244413,0.14255492132319314,0.09117959456178684,0.0017548867148284482,2,1,653.2,703.6,623.8,0,0.02597232337946103,0.10271469244520957,0.06493080844865258,0.10986299482293656,0.11412327021121631,0.161302342273874,0.15899802309853292,0.3176816628382542,0,0,660.2
29,23,0.07120451063616043,0.04916501924877744,0.09055076977170555,0.001731488225297402,4,0,0.0,0.0,0.0,1,0.11209797983670028,0.08694060046936959,0.08097767876269225,0.10839815489196407,0.11271434094934944,0.07452051468803107,0.15675861432249724,0.07559598221565153,0,0,0.0
35,22,0.06999765452368313,0.04858660725761535,0.12986161689730516,0.0017087054854908574,2,1,468.5,351.0,373.0,1,0.12037929295758866,0.09780817552804079,0.12905817552804077,0.1069718633802277,0.11133977581582079,0.07278747946272802,0.008116351056081572,0.07503601197701708,0,0,397.5
32,21,0.10776448528614153,0.0480216467081082,0.08993055901984455,0.0016865145051598073,4,1,436.6,511.9,569.0,0,0.10792626265163122,0.09484429142113046,0.07942041570956355,0.07656509875966126,0.07225157206897613,0.15899802309853292,0.1545814113457959,0.07448427659483313,0,0,505.8333333333333
35,28,0.06883102694828841,0.13931503674766602,0.08931878650950548,0.001664892524324425,10,0,0.0,0.0,0.0,1,0.11592080062582612,0.08459085451073797,0.00998935514594655,0.10558261840126369,0.10999833273370246,0.07113321856584785,0.04328720563243505,0.04328720563243505,0,0,0.0
35,21,0.10663012228312953,0.04746967375744029,0.08871528119525206,0.001643817935408926,4,1,512.3,486.9,516.5,1,0.09260267899553501,0.08236477939203435,0.12514732172416076,0.07543914142496036,0.10868882877258697,0.00316735650969037,0.021643602816217525,0.07394059574377594,0,0,505.2333333333333
53,16,0.10551939184268026,0.20649308084486523,0.08811987662347184,0.00265023707953684,0,1,512.0,635.0,578.5,0,0.11178077203204662,0.08025286197172578,0.12146651814403837,0.10422899508842698,0.10741013666938005,0.15675861432249724,0.1524638577657165,0.07340479432534279,0,0,575.1666666666666
52,38,0.10443156306079696,0.04693024564656028,0.08753241077931537,0.0016232702112163144,10,0,0.0,0.0,0.0,1,0.10792626265163122,0.07824654042243263,0.07792191729994914,0.07434582053474355,0.07124807801246257,0.1545814113457959,0.1504035353634771,0.07287670227983672,0,0,0.0
