NU_INSCRICAO,CO_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,TP_LINGUA,Q001,Q002,Q006,Q024,Q025,Q026,Q027,Q047,ATEND_ESPE1,ATEND_ESPE2
473fac1a473fc1acbb11e9602f39b135a3c9d9aa,29,18,330.92757242858295,327.73193598922614,333.75852148579725,323.75284049526573,0,0,462.8,524.6,498.6,1,238.62090053064185,275.35185249691244,326.9209881039087,345.5148151857246,324.96580015806353,395.5393629634647,395.5393629634647,334.6594000940377,0,0
28d46528baddeda8c5c1951536a238d791cfa9f8,23,18,333.3052056061888,329.4202334709072,332.5919614480565,401.2997450837582,0,0,431.1,431.7,467.8,1,281.291739032999,399.9463037144932,329.62625315967614,319.68896972671706,340.5107088571519,396.0702865324769,396.0702865324769,335.71240759286223,0,0
6aea69cd043e47f99f5dc98264805ab85f0b6231,51,20,335.4024370376049,409.77469197620775,333.49542255538177,314.8721831367869,2,0,413.1,541.7,564.2,1,382.6661738285991,281.3330253095411,352.91852148579727,347.3046977421704,326.9227626547705,249.57116455103528,238.99926074289866,336.6665754003578,0,0
9d7bf0f9c4eef2cee9f111baefe4e9fe17a8bdbd,31,26,337.597246344333,410.22370429715943,334.4676956380997,317.08317932143717,6,0,444.7,412.6,382.5,1,250.63950716193239,257.76866210992205,332.0083602122568,349.0593477959282,328.8427062740609,317.2518524969124,255.54478249354423,337.6950317979144,0,0
208e05b2a1bb30f66d509e5f53a8e126fecf8d6a,23,17,333.7454843408594,330.93986558961797,335.5592594222964,401.6897535809663,0,0,456.7,528.5,456.5,1,374.21322963271234,286.91970429715946,334.8359057619163,321.6743107963614,342.05303420061676,396.4465023873108,396.4465023873108,338.852922981072,0,0
f02d83027c206dc62f6051b098fe57514a512648,35,18,340.0023151857246,411.1304849011148,336.5749196459671,319.4651552536527,1,0,591.8,625.3,591.7,0,550.3642024763288,452.32751534699804,356.09260742898647,370.7154345714977,330.94185214857964,397.1541871180214,397.1541871180214,356.09260742898647,0,0
1a2b323760650526e617eee8e9b74f5accc8677f,35,42,335.38780357636176,419.9775039788513,339.9450818003115,326.0758521485796,10,0,510.0,543.2,575.7,0,385.0620379643116,424.2646303714494,364.26543457149774,351.03006063788337,343.86442932143717,322.1080253095411,480.2975358096622,339.9261024693926,0,0
b385375f93bf3c8cd9c1c99d0f136b1d718aafaa,43,20,347.56323432753624,422.71759312246377,341.6126873130742,89.02315185724662,0,0,435.5,557.9,530.3,1,290.6994719592133,404.2975358096621,383.1846582041409,354.34074107793145,337.19789426331334,402.5338852644465,402.5338852644465,341.77050126387036,0,0
da368ccf70b742a39fdaed13826c429a393b9b67,23,21,338.1219086004913,424.96181404927535,343.1515011308313,402.57072927190285,0,0,0.0,0.0,0.0,1,391.6289769075874,427.7139336870947,285.43298130614227,323.9102626547705,346.9835226005915,329.0917042971594,303.9993279480896,343.46851869103466,0,0
f46312530d2396d3e19b4f871c08c69af169e61e,32,19,332.4865434571497,410.79642024763285,339.57700632738516,329.421423675078,3,0,432.7,578.4,546.8,1,369.87181152383255,408.2723912467722,152.3585214857973,357.3065023873108,340.0438521485797,255.48250370444785,167.2985214857973,339.52060468309173,0,0
e57382b06163599199c713cc1547c331bba1a3c5,43,17,350.90220493878536,410.7191163686769,356.09260742898647,389.99039398215587,0,0,0.0,0.0,0.0,1,299.53302530954113,292.384331054961,418.24630371449325,358.41723059628225,340.0940886044035,316.43433105496104,390.58657592862335,340.30332508442024,0,0
db3d90f89c29a36e60a2fa1f8312dff684a8c7ca,16,20,333.7310263512949,397.88414398215576,340.2865217260719,329.6995379643116,0,0,383.1,566.5,404.0,1,262.08703796431166,321.0314821558631,337.3808812818645,350.791332072957,333.67721900809397,304.71454101588836,251.4321012381644,336.47969221830317,0,0
6cf3b5ed0cc238c2187d949eb1b4448e980e3da8,35,19,334.488590442403,314.5071236483836,340.6989041574385,330.9402424505573,2,0,452.7,620.1,617.7,1,303.83950716193243,408.27793945343427,195.0321012381644,351.4144293214371,334.5480112486849,260.57975358096627,207.4821012381644,336.9710289714331,0,0
df1637272672a237c36430a25a3167cb50a28bbb,33,19,335.5284540861744,320.61375767349904,341.2979051255452,332.24325674394305,1,0,0.0,0.0,0.0,0,385.87329512784146,323.6257655403908,338.5208580902365,317.2998491312038,341.3841687731174,404.3102626547705,404.3102626547705,337.6636550266921,0,0
a7f39916fea1e145dfede35799c94998938c7b50,35,22,330.2858219910779,299.2395071619324,337.88492607428975,326.0906038412774,5,0,383.2,495.6,492.3,1,287.55170429715946,310.1413586428745,431.13086914299555,352.4059715801833,335.7380474077997,265.07718088480607,347.18806749210967,333.9933979068368,0,0
ec425f49307805a69a22c5e48a6f7b2375375b61,35,17,330.9137324219844,397.3634123463329,338.2137881923661,378.17250325542386,0,0,442.5,555.5,486.0,0,269.0642710252345,270.3423291020705,272.4587548831358,310.9538521485797,336.36951084694607,396.05903280467317,396.05903280467317,334.3923936282686,0,0
9dde22272c72904e4d722d23b2c0f98c59820691,17,17,342.7416885448601,332.6909394183748,338.93522164146054,379.16154727732317,0,0,390.1,577.9,455.0,0,371.89961091731504,279.77284049526577,224.31322963271234,312.93122759664675,334.8190886044036,307.4283074081781,234.9846582041409,335.21587880243595,0,0
61a7418ba4149a3d35cf82235c6d775a4167becb,35,17,332.1392819307422,397.78801786555834,341.2271126934852,384.7569316408282,0,0,471.8,535.9,555.5,1,366.57963037144935,477.0365759286233,396.2615759286233,317.9710116813266,337.6928527619119,396.37385214857966,396.37385214857966,337.7399221834629,0,0
693e5ddade1cea23d6f3bf9c19be79aa07c458a0,35,17,333.2804866780445,336.9419755689296,341.8749289175863,385.4192390952496,0,0,383.7,520.6,544.7,0,290.7651002857303,407.93302530954116,337.14074161346974,352.7798521485796,338.91538978325826,396.61358053782317,396.61358053782317,338.47804799405185,0,0
5d409df3b610ca98c29f339a2b9e48965f7dcdd1,35,19,348.0202865324769,178.04630371449323,342.22278673741886,385.22952993051314,0,0,541.1,557.9,576.9,0,294.0108373121847,281.5552817566291,397.632511936554,353.2822079888036,339.58462046489797,316.65491749755125,277.48657592862327,338.8896145095771,0,0
6698841b20a8b8109a62ad87c39b775f9587acd0,43,44,333.9440089327792,398.09693164082813,343.3093642210281,168.77852148579728,0,0,0.0,0.0,0.0,1,299.84616455103526,298.22453796431165,278.51706988821684,319.68099259299964,339.3508039137544,268.3903939821559,269.89894391842665,340.0989041574386,0,0
5f7acabd799a730469eac13ddb8e05a0d8a84572,31,38,329.1042406873766,337.65676909360326,340.10086548999044,326.90895649870873,10,0,519.3,564.3,0.0,1,289.5066416354823,469.4325119365541,329.84083608792275,355.28447321978814,341.5482101238164,260.2573517402724,287.4981518572466,336.66356169120183,0,0
a396d9225f5b48b7177827c0f09fc5285674599e,32,27,350.45094683175523,331.933773007271,336.95178340212016,387.1287528270786,0,0,0.0,0.0,0.0,0,276.9940337460548,406.7517042971595,339.4329226349436,348.5809925929997,335.94905913818,252.60272374791143,297.47695638099844,333.2969260742898,0,0
9f3154f46424b7847fcc22640b8de69c4db14ddc,35,17,324.40275153469975,387.03868353969403,333.8604826369631,332.6995651428815,0,1,575.5,605.2,606.9,0,368.5806003537613,275.43657592862337,498.8821012381645,342.12578902646266,330.53052592627387,245.38550306939968,278.66605061908217,359.67205522081696,0,0
f0877a18e15982d733e9aeca82bbcb2a161917e8,41,18,329.8083465835068,395.7187191197023,337.26356915844525,377.2023745494612,0,0,454.2,433.0,485.2,1,382.05463037144926,391.107407978038,268.14907592862335,313.7609742116478,336.52527948299974,321.34642024763286,349.57926074289867,329.99695650919784,0,0
aa16a27c710933541bedd77943eab6beb6218728,31,17,331.41239732540254,326.40154345714984,338.236870337198,378.90481518572466,0,0,582.2,602.8,599.4,1,385.06631463947554,312.57970429715954,266.9121919762078,348.78168377143606,338.22488449107783,396.2633193736343,396.2633193736343,331.1273785042057,0,0
9ff200dba2915df2a66ef68e2705e8aa0d17ad24,31,19,333.6683918825888,329.1834853676883,339.64636256633014,321.0712965612318,1,0,542.1,610.3,583.3,0,384.01784579222675,393.1145410158884,403.60926074289864,351.4123679898033,340.65373242198433,398.1470303288487,398.1470303288487,332.72905444105805,0,0
f17bbe8db9aa99451eeac1f52d580a35999d720e,29,17,335.91206226255383,303.7307879643117,341.06276643742456,353.5607004127214,0,1,438.7,446.1,470.1,0,309.84953796431165,425.1731518572466,321.5948151857247,316.1525928623451,333.06652976720346,400.0276408783145,400.0276408783145,334.3345443022017,0,0
648f9db6808006abd9065a693ab8a8a512551892,15,21,342.8324479875866,331.9337517327256,341.10432111779807,324.2051334636663,3,0,0.0,0.0,0.0,1,390.1133003376812,319.6381772088073,403.8731518572466,316.68201084694607,333.29804740779974,399.04168377143606,399.04168377143606,334.44373911837124,0,0
8fef04607c9db1028c9a958e49f3afb2e980c8e0,51,21,335.5381405835954,326.66496202268235,338.13819658633895,140.6487679048311,0,0,0.0,0.0,0.0,1,262.4154003909993,396.9211645510353,276.07970429715954,311.12618609524526,327.3462965612319,325.34492282028987,267.72926074289865,331.288609504047,0,0
dd0c57d54e154ae5c01ea4174f4dfe4990ffda07,21,26,336.04390143238646,321.56082199107794,335.2232121330084,318.6153897832583,9,0,373.7,594.7,543.0,1,279.8564202476329,287.83545026532096,265.4612541318842,354.0139053934909,321.6033790777015,315.1778939821558,270.3993839524156,328.1924542750372,0,0
5c6dc7f8539bcc91ea9bbf131aac5bcd06292b85,35,34,328.5477626547705,324.9245016527537,336.9751504908459,322.3710611428641,10,0,0.0,0.0,0.0,0,288.2546002396448,383.2342278423789,323.0985214857973,357.2240104729135,325.3722863349825,321.9967456796663,243.39023703899875,330.15548710582385,0,0
e61f329517670fdd3f308258e43c37fc12642e69,32,16,321.8427062740609,397.0234896691838,334.11942887651674,381.7632343275362,0,0,509.2,575.1,548.5,1,373.15185249691245,307.79972620107367,412.3447824935442,351.1693662276099,343.06352435498457,391.9159394183747,391.9159394183747,327.1265376828347,0,0
edb8ce295c9abc8a873f4424d995784b6ff58b0b,31,19,326.2158521485797,306.20544749582274,335.8537193901594,385.54268112926155,0,0,477.9,569.7,529.6,0,279.2466439821559,280.681918084058,275.63676323811063,354.3248767904831,346.01033742431315,394.52267732331546,394.52267732331546,329.06629643117253,0,0
0c5e5107e61c051809c72a731f646ec08b424b93,29,27,338.73016588722345,320.00140314286347,336.45743839524147,316.99821012381636,9,0,490.8,543.4,562.6,1,283.15735174027236,316.11045026532105,322.1851855470485,305.7619415073962,319.85750182083024,312.52625315967606,291.15327749453746,329.78011358044125,0,0
96e3f5d68c22f8e62852f1123856410d8f8e8e95,11,48,327.8253452437055,321.1849642899849,336.97679840850395,318.3474197939177,10,0,0.0,0.0,0.0,1,380.12469197620777,296.53767611824094,321.5680319699466,355.20971487588497,321.18154345714976,258.24146131747193,298.87804338778477,330.40082685204453,0,0
2d3a37f2bafb703f74c57baf12d164e48a36e8ad,31,23,339.5167871094673,316.46165599160275,334.21469350351623,313.21278399079,6,0,0.0,0.0,0.0,0,364.91970429715946,287.7718115238326,305.48963037144927,349.4805259262739,346.92636187395556,315.0055030693996,358.2811461299079,327.47692572946005,0,0
e1511a8e927cc21c5b23587d397789491d1ad916,26,16,335.16400778755104,311.87525518013024,331.49750087340635,353.15224249626243,0,1,516.2,507.6,444.3,1,249.29463037144933,286.6530869142996,280.3747359796067,410.6132296327123,341.8984435859272,394.7602173694652,394.7602173694652,324.6043211177981,0,0
92282a1d27d299c7bfc377a814e7bd78c0ef3d32,23,17,335.52142541049346,312.6113229632713,331.7547790921692,386.0719211029997,0,0,455.6,587.1,574.1,1,350.884331054961,289.1287937880318,290.942505115666,307.3473323293047,315.91627225293416,394.2286882615082,394.2286882615082,324.94167484720856,0,0
062e3b1fa078e4925a3d4a459bfe966e8a9c768a,31,24,338.0561575928623,315.790036724352,333.4071408594319,308.2411524988727,7,0,0.0,0.0,0.0,1,357.8256521269995,370.45975358096626,302.1860276104084,343.9332159909362,319.50310657143524,251.26196236294567,328.42438395241555,326.78097075369817,0,0
1e8cf6295d7a2c1f1f7a8e654e7d0bb9942e20cb,23,20,333.8826247830739,311.40406399206927,330.7610524399126,303.4248844910778,3,0,515.6,547.1,475.5,1,389.0475046708256,318.9790554285858,324.021252557833,338.55925949107785,314.43162868934894,306.25535020636073,278.95284049526583,323.9879710036666,0,0
fb434bfad5c0db89bec493ee50c939fdb02d2f6e,15,34,334.7364952125486,312.6711316086163,331.33694966479516,304.97065549890743,10,0,485.2,558.7,552.6,1,381.0615759286233,417.9231518572466,289.04750467082545,311.19654345714963,315.8295719910779,244.64980545865762,311.7071236483836,324.6651915883813,0,0
7bec1e065095abd13da928acd485ab71e5eabcfb,35,20,321.52101168132657,311.8773670793882,332.17494224553894,306.99534253680275,2,0,469.5,479.9,455.6,1,389.6663586428745,272.6259267067888,325.8788978471857,339.5645016527536,342.2056086775569,308.894394795378,320.7709005306419,325.6226269531848,0,0
a1619705b57c0be2f9408d4d1fc1db1f065ce13e,29,24,323.70174730998076,314.3728730733647,332.9883147862712,308.9372030959549,4,0,483.0,514.2,424.5,0,286.5733119832055,296.9153939821558,328.4066501688406,313.28512471195046,317.71834780659975,396.629876790483,396.629876790483,326.5516050619082,0,0
bd9c2b0dbe1916a675895666caf69e0df9dd7b22,31,17,335.98786274010826,400.7023745494611,333.8368662109922,389.53165016884054,0,0,635.8,649.6,636.7,0,391.5637042971596,323.521400825443,479.99753580966217,299.49753580966217,343.54214940040816,397.3949607775243,397.3949607775243,388.7160506190822,0,0
251e83c18a0d45019ffefab5461664ce84fbc4fb,21,15,325.9165297672033,408.78731518572465,336.81597410251135,353.6646303714493,0,1,0.0,0.0,0.0,1,254.7282194013803,321.8097535809663,283.237676118241,341.04231223377246,319.6211001125603,402.6643968940158,402.6643968940158,327.51646782999165,0,0
fce4c239420841dddad81c7b85712e1fd6fcd024,11,31,319.9907746805269,316.0919014323865,334.26433793506806,310.9131265798379,10,0,0.0,0.0,0.0,1,291.0512173551139,280.84963037144934,423.0243839524155,335.9521284690893,348.82767510318024,249.6228873699741,229.9985214857973,324.8319066182704,0,0
d5133b425c6fbeba4173f47f18e6412666646ddd,26,19,340.6082453265355,311.9327974661709,331.7510722363082,306.40713923810114,1,0,387.0,459.9,455.1,1,243.14966397404484,301.3512911342117,273.79642024763297,331.0116559916027,344.04921380039696,312.26822651128913,484.39815185724666,322.19099680836575,0,0
861e1d13ac4ee778ad76ff33a93f399004221278,23,20,342.50344244034096,314.3973065899869,333.0193478166342,396.96650238731075,0,0,429.8,568.9,570.6,1,311.9642710252345,409.2985214857972,295.2788586428744,315.38213882949964,314.85063593177586,396.27289853061876,396.27289853061876,323.6386500599112,0,0
b2e643a538180ab8bc1868a96a22d48d80c080dd,32,17,314.2766537040889,398.81689286412154,335.1895748698443,401.94549146584745,0,0,435.7,533.5,544.2,0,282.96646131747184,311.4287937880319,308.5077042971594,320.31258107030123,319.4263618739556,399.8623844910778,399.8623844910778,326.0575408594319,0,0
1b569248445c52edb114e326e66110018229b00d,33,52,345.7999140398719,398.966490653071,335.7036221134484,309.1970372489854,10,0,416.3,665.6,568.5,1,386.2481518572466,314.3560189821559,541.0231518572466,333.4854001076664,346.1796298301213,243.38231518572474,487.8585214857973,326.6848619637221,0,0
53f72aae18be71e50123aede98c2286902d40ef5,43,24,345.86543226929865,318.39221291575626,335.8189241418174,309.79285362576024,6,0,398.6,479.7,495.8,1,329.4107004127215,307.2439002184996,330.95983572064415,321.63738449107774,346.25056809905305,246.01933188851194,328.5261738285991,326.8802567514093,0,0
f4312979d3a9245a11686e74552a2f235425c8ed,21,15,346.8578705389657,318.4680319699467,336.5245841118042,336.82345749661835,0,1,557.8,603.3,574.6,0,387.45473415877626,315.4815941645148,333.18244798758667,323.35373242198426,320.66800880331857,399.9429631912151,399.9429631912151,327.71087974553893,0,0
b4a0df58cade1c3467b12052df84b1f64d6aa605,29,18,349.5909281733594,319.8454760434049,338.3488676793452,402.0126086687017,0,0,414.4,450.5,379.6,0,286.267367768351,323.5586061008526,338.6487788814678,333.7427515346998,347.39463957143397,402.82413041559056,402.82413041559056,329.744903933558,0,0
8144886bbb1baf3730b177ac63e36f654716e8a4,31,21,350.6365845269887,321.3936575928624,339.1013757673498,311.5068417698469,4,0,0.0,0.0,0.0,1,575.2731518572466,267.47583844899935,340.8373459881039,335.29144517505614,348.6453585380387,317.12545147253815,403.43421802132804,330.6214815956075,0,0
a5c056dd012783bc35e17f7687aaaec2c56f2dd0,31,18,346.7834352464723,317.4258346596172,336.69640147112744,402.8810959881038,0,0,0.0,0.0,0.0,0,290.41033177444706,358.5094389493222,333.8814817842651,330.63461954762477,344.1755462490895,403.43421802132804,397.50136187395555,328.09765349182425,0,0
e3f149e277ebf61924972fe87fa4ee816950f493,31,21,315.87004574436804,313.5547878954755,334.3253000523167,307.2396247593011,2,0,431.9,591.1,493.4,0,345.04616455103525,326.991217355114,327.20385214857976,326.1053781839587,339.8188937649238,309.1973151857247,236.1615759286233,325.6120652077953,0,0
e9ee228cf82265126b0a218a6ad0d4515f9e3576,21,16,343.0140500807498,314.26135671601196,334.5901580939089,348.33602761040845,0,1,404.8,346.2,0.0,1,379.2985214857973,422.48926074289864,281.1481486267416,327.3953425368027,324.51703724898545,397.50136187395555,391.74047257143445,325.96235043179684,0,0
a5f4a62d6ed268da4ae565effbde9e65278253cb,53,19,339.32572696160196,397.86261877741816,332.2666153293678,308.1174676679592,2,0,653.2,703.6,623.8,0,460.2185214857973,384.0811461299079,178.04630371449323,326.72827847877005,340.22365759286225,391.74047257143445,386.14418010612826,414.5148159560759,0,0
66bdd2f12b50c2fcf0f3813350b0fc0040b1af9e,29,23,316.84125185222376,310.52015008844035,334.5585697064067,312.87056809905306,4,0,0.0,0.0,0.0,1,334.8732951278414,328.2470168730275,328.08612955743115,331.23323476571977,344.2283037954195,250.476014462595,390.06609306237993,323.52979557782817,0,0
d0573631ad8f7665d389f30949fa604a1c17185c,35,22,311.4710611428641,306.8669718521058,356.09260742898647,308.7538500977497,2,0,468.5,351.0,373.0,1,404.3535618241919,347.3060189821559,272.3622689821559,326.8749027293287,340.0303976515729,244.65099087044163,286.7620379643117,321.13327857354795,0,0
